Percent; User Percent;;;; Chat Count
0;6.196760383104559;;;;2808
6.196760383104559;5.494990510658957;;;;2490
11.691750893763516;5.360374277265304;;;;2429
17.05212517102882;4.234894293154434;;;;1919
21.287019464183253;3.8266319459769607;;;;1734
25.113651410160212;3.528710773712319;;;;1599
28.64236218387253;3.4779538332524167;;;;1576
32.12031601712495;2.0964823233437793;;;;950
34.21679834046873;1.9287637374762765;;;;874
36.145562077945;1.8515249150372954;;;;839
37.9970869929823;1.763251975107031;;;;799
39.76033896808933;1.7058745641523592;;;;773
41.46621353224169;1.6374630357064042;;;;742
43.10367656794809;1.5646378602639361;;;;709
44.66831442821203;1.5646378602639361;;;;709
46.232952288475964;1.5182945668005474;;;;688
47.75124685527651;1.4388489208633095;;;;652
49.19009577613982;1.3814715099086374;;;;626
50.571567286048456;1.3064395109679128;;;;592
51.87800679701637;1.2468552765149843;;;;565
53.124862073531354;1.1497550425916936;;;;521
54.274617116123046;1.118859513616101;;;;507
55.39347662973915;1.0239661031910667;;;;464
56.41744273293021;0.9489341042503421;;;;430
57.36637683718055;0.9401068102573157;;;;426
58.30648364743787;0.9312795162642893;;;;422
59.23776316370216;0.9312795162642893;;;;422
60.16904267996645;0.9290726927660327;;;;421
61.09811537273249;0.9158317517764929;;;;415
62.01394712450898;0.8783157523061306;;;;398
62.89226287681511;0.7812155183828398;;;;354
63.67347839519795;0.7194244604316548;;;;326
64.3929028556296;0.6863221079578055;;;;311
65.07922496358741;0.64439246149093;;;;292
65.72361742507833;0.6355651674979035;;;;288
66.35918259257623;0.6179105795118507;;;;280
66.97709317208809;0.615703756013594;;;;279
67.59279692810168;0.5803945800414883;;;;263
68.17319150814316;0.5274308160833296;;;;239
68.70062232422649;0.51418987509379;;;;233
69.21481219932028;0.4899148166129673;;;;222
69.70472701593324;0.4810875226199408;;;;218
70.18581453855319;0.4766738756234276;;;;216
70.66248841417662;0.46563975813214464;;;;211
71.12812817230876;0.46343293463388796;;;;210
71.59156110694265;0.43253740565829546;;;;196
72.02409851260094;0.4303305821600389;;;;195
72.45442909476098;0.4259169351635256;;;;193
72.88034602992451;0.4192964646687558;;;;190
73.29964249459327;0.4126759941739859;;;;187
73.71231848876725;0.40826234717747273;;;;185
74.12058083594472;0.39502140618793313;;;;179
74.51560224213266;0.3906077591914199;;;;177
74.90621000132408;0.38398728869665005;;;;174
75.29019729002073;0.37957364170013685;;;;172
75.66977093172086;0.3707463477071104;;;;168
76.04051727942797;0.3685395242088538;;;;167
76.40905680363683;0.3442644657280311;;;;156
76.75332126936486;0.29350752526812907;;;;133
77.04682879463299;0.28247340777684604;;;;128
77.32930220240983;0.28026658427858936;;;;127
77.60956878668843;0.26481881979079314;;;;120
77.87438760647922;0.2515778788012535;;;;114
78.12596548528047;0.24937105530299686;;;;113
78.37533654058348;0.24495740830648366;;;;111
78.62029394888997;0.2405437613099704;;;;109
78.86083771019993;0.2405437613099704;;;;109
79.1013814715099;0.2383369378117138;;;;108
79.3397184093216;0.2361301143134572;;;;107
79.57584852363506;0.2339232908152006;;;;106
79.80977181445026;0.2339232908152006;;;;106
80.04369510526546;0.2339232908152006;;;;106
80.27761839608065;0.22950964381868738;;;;104
80.50712803989934;0.22950964381868738;;;;104
80.73663768371803;0.22950964381868738;;;;104
80.96614732753672;0.22730282032043078;;;;103
81.19345014785715;0.22730282032043078;;;;103
81.42075296817758;0.22509599682217418;;;;102
81.64584896499976;0.2140618793308911;;;;97
81.85991084433064;0.2052345853378647;;;;93
82.0651454296685;0.2052345853378647;;;;93
82.27038001500637;0.20082093834135145;;;;91
82.47120095334772;0.19861411484309482;;;;90
82.66981506819081;0.1875799973518118;;;;85
82.85739506554263;0.1853731738535552;;;;84
83.04276823939618;0.18316635035529857;;;;83
83.22593458975147;0.18316635035529857;;;;83
83.40910094010677;0.18095952685704197;;;;82
83.5900604669638;0.17654587986052875;;;;80
83.76660634682433;0.17213223286401555;;;;78
83.93873857968835;0.17213223286401555;;;;78
84.11087081255236;0.16992540936575895;;;;77
84.28079622191812;0.16771858586750232;;;;76
84.44851480778563;0.1655117623692457;;;;75
84.61402657015488;0.1633049388709891;;;;74
84.77733150902587;0.1633049388709891;;;;74
84.94063644789686;0.15889129187447587;;;;72
85.09952773977135;0.15006399788144942;;;;68
85.24959173765279;0.15006399788144942;;;;68
85.39965573553424;0.14785717438319282;;;;67
85.54751290991743;0.14565035088493622;;;;66
85.69316326080236;0.14344352738667962;;;;65
85.83660678818904;0.14123670388842302;;;;64
85.97784349207747;0.14123670388842302;;;;64
86.11908019596589;0.1390298803901664;;;;63
86.25811007635606;0.1390298803901664;;;;63
86.39713995674623;0.1368230568919098;;;;62
86.53396301363814;0.1368230568919098;;;;62
86.67078607053006;0.1368230568919098;;;;62
86.80760912742197;0.13461623339365317;;;;61
86.94222536081563;0.12799576289888334;;;;58
87.0702211237145;0.12799576289888334;;;;58
87.19821688661338;0.12578893940062674;;;;57
87.324005826014;0.12137529240411353;;;;55
87.44538111841811;0.12137529240411353;;;;55
87.56675641082222;0.1191684689058569;;;;54
87.68592487972808;0.1191684689058569;;;;54
87.80509334863393;0.1191684689058569;;;;54
87.92426181753979;0.1169616454076003;;;;53
88.04122346294739;0.11475482190934369;;;;52
88.15597828485673;0.11254799841108709;;;;51
88.26852628326782;0.11034117491283046;;;;50
88.37886745818065;0.11034117491283046;;;;50
88.48920863309348;0.10592752791631725;;;;48
88.5951361610098;0.10592752791631725;;;;48
88.70106368892613;0.10372070441806065;;;;47
88.80478439334419;0.10372070441806065;;;;47
88.90850509776226;0.10372070441806065;;;;47
89.01222580218032;0.10372070441806065;;;;47
89.11594650659839;0.10151388091980403;;;;46
89.2174603875182;0.10151388091980403;;;;46
89.31897426843801;0.10151388091980403;;;;46
89.42048814935782;0.09710023392329081;;;;44
89.51758838328111;0.09489341042503421;;;;43
89.61248179370614;0.09489341042503421;;;;43
89.70737520413117;0.09489341042503421;;;;43
89.8022686145562;0.0926865869267776;;;;42
89.89495520148297;0.0926865869267776;;;;42
89.98764178840975;0.09047976342852099;;;;41
90.07812155183827;0.08827293993026437;;;;40
90.16639449176853;0.08827293993026437;;;;40
90.25466743169879;0.08606611643200777;;;;39
90.3407335481308;0.08606611643200777;;;;39
90.42679966456281;0.08606611643200777;;;;39
90.51286578099482;0.08606611643200777;;;;39
90.59893189742682;0.08606611643200777;;;;39
90.68499801385883;0.08606611643200777;;;;39
90.77106413029084;0.08385929293375116;;;;38
90.85492342322459;0.08385929293375116;;;;38
90.93878271615834;0.08385929293375116;;;;38
91.0226420090921;0.08165246943549455;;;;37
91.10429447852759;0.07944564593723794;;;;36
91.18374012446483;0.07944564593723794;;;;36
91.26318577040207;0.07944564593723794;;;;36
91.34263141633932;0.07944564593723794;;;;36
91.42207706227656;0.07503199894072471;;;;34
91.49710906121729;0.07282517544246811;;;;33
91.56993423665976;0.07282517544246811;;;;33
91.64275941210224;0.07061835194421151;;;;32
91.71337776404644;0.07061835194421151;;;;32
91.78399611599065;0.07061835194421151;;;;32
91.85461446793485;0.07061835194421151;;;;32
91.92523281987906;0.07061835194421151;;;;32
91.99585117182326;0.07061835194421151;;;;32
92.06646952376747;0.07061835194421151;;;;32
92.13708787571167;0.0684115284459549;;;;31
92.20549940415762;0.0684115284459549;;;;31
92.27391093260357;0.0684115284459549;;;;31
92.34232246104952;0.06620470494769828;;;;30
92.40852716599721;0.06620470494769828;;;;30
92.47473187094491;0.06620470494769828;;;;30
92.5409365758926;0.06399788144944167;;;;29
92.60493445734204;0.06399788144944167;;;;29
92.66893233879148;0.06399788144944167;;;;29
92.73293022024092;0.061791057951185065;;;;28
92.7947212781921;0.061791057951185065;;;;28
92.85651233614328;0.061791057951185065;;;;28
92.91830339409447;0.05958423445292845;;;;27
92.97788762854739;0.05958423445292845;;;;27
93.03747186300032;0.05958423445292845;;;;27
93.09705609745325;0.05958423445292845;;;;27
93.15664033190617;0.05958423445292845;;;;27
93.2162245663591;0.05958423445292845;;;;27
93.27580880081203;0.057377410954671845;;;;26
93.3331862117667;0.057377410954671845;;;;26
